Local Part Number,Component Type,Package,Value,Tolerance,Power,Composition,Description,Library Ref,Library Path,Footprint Ref,Footprint Path,Manufacturer 1,Manufacturer Part Number 1,Supplier 1,Supplier Part Number 1,Manufacturer 2,Manufacturer Part Number 2,Supplier 2,Supplier Part Number 2,Manufacturer 3,Manufacturer Part Number 3,Supplier 3,Supplier Part Number 3
RES0402-0285,Resistor,SMT-0402,316,1%,1/16W,Thick Film,Resistor 316 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402316RFKED,Digikey,541-316LCT-ND,,,,,Stackpole Electronics,RMCF0402FT316R,Digikey,RMCF0402FT316RCT-ND
RES0402-0286,Resistor,SMT-0402,324,1%,1/16W,Thick Film,Resistor 324 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402324RFKED,Digikey,541-324LCT-ND,,,,,Stackpole Electronics,RMCF0402FT324R,Digikey,RMCF0402FT324RCT-ND
RES0402-0287,Resistor,SMT-0402,330,1%,1/16W,Thick Film,Resistor 330 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402330RFKED,Digikey,541-330LCT-ND,Samsung,RC1005F331CS,Digikey,1276-3976-1-ND,Stackpole Electronics,RMCF0402FT330R,Digikey,RMCF0402FT330RCT-ND
RES0402-0288,Resistor,SMT-0402,332,1%,1/16W,Thick Film,Resistor 332 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402332RFKED,Digikey,541-332LCT-ND,Samsung,RC1005F3320CS,Digikey,1276-3977-1-ND,Stackpole Electronics,RMCF0402FT332R,Digikey,RMCF0402FT332RCT-ND
RES0402-0289,Resistor,SMT-0402,340,1%,1/16W,Thick Film,Resistor 340 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402340RFKED,Digikey,541-340LCT-ND,,,,,Stackpole Electronics,RMCF0402FT340R,Digikey,RMCF0402FT340RCT-ND
RES0402-0290,Resistor,SMT-0402,348,1%,1/16W,Thick Film,Resistor 348 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402348RFKED,Digikey,541-348LCT-ND,,,,,Stackpole Electronics,RMCF0402FT348R,Digikey,RMCF0402FT348RCT-ND
RES0402-0291,Resistor,SMT-0402,357,1%,1/16W,Thick Film,Resistor 357 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402357RFKED,Digikey,541-357LCT-ND,,,,,Stackpole Electronics,RMCF0402FT357R,Digikey,RMCF0402FT357RCT-ND
RES0402-0292,Resistor,SMT-0402,360,1%,1/16W,Thick Film,Resistor 360 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402360RFKED,Digikey,541-360LCT-ND,Samsung,RC1005F361CS,Digikey,1276-3978-1-ND,Stackpole Electronics,RMCF0402FT360R,Digikey,RMCF0402FT360RCT-ND
RES0402-0293,Resistor,SMT-0402,365,1%,1/16W,Thick Film,Resistor 365 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402365RFKED,Digikey,541-365LCT-ND,Samsung,RC1005F3650CS,Digikey,1276-3979-1-ND,Stackpole Electronics,RMCF0402FT365R,Digikey,RMCF0402FT365RCT-ND
RES0402-0294,Resistor,SMT-0402,374,1%,1/16W,Thick Film,Resistor 374 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402374RFKED,Digikey,541-374LCT-ND,Samsung,RC1005F3740CS,Digikey,1276-3980-1-ND,Stackpole Electronics,RMCF0402FT374R,Digikey,RMCF0402FT374RCT-ND
RES0402-0295,Resistor,SMT-0402,383,1%,1/16W,Thick Film,Resistor 383 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402383RFKED,Digikey,541-383LCT-ND,,,,,Stackpole Electronics,RMCF0402FT383R,Digikey,RMCF0402FT383RCT-ND
RES0402-0296,Resistor,SMT-0402,390,1%,1/16W,Thick Film,Resistor 390 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402390RFKED,Digikey,541-390LCT-ND,Samsung,RC1005F391CS,Digikey,1276-3981-1-ND,Stackpole Electronics,RMCF0402FT390R,Digikey,RMCF0402FT390RCT-ND
RES0402-0297,Resistor,SMT-0402,392,1%,1/16W,Thick Film,Resistor 392 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402392RFKED,Digikey,541-392LCT-ND,Samsung,RC1005F3920CS,Digikey,1276-3982-1-ND,Stackpole Electronics,RMCF0402FT392R,Digikey,RMCF0402FT392RCT-ND
RES0402-0298,Resistor,SMT-0402,402,1%,1/16W,Thick Film,Resistor 402 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402402RFKED,Digikey,541-402LCT-ND,Samsung,RC1005F4020CS,Digikey,1276-3983-1-ND,Stackpole Electronics,RMCF0402FT402R,Digikey,RMCF0402FT402RCT-ND
RES0402-0299,Resistor,SMT-0402,412,1%,1/16W,Thick Film,Resistor 412 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402412RFKED,Digikey,541-412LCT-ND,Samsung,RC1005F4120CS,Digikey,1276-3984-1-ND,Stackpole Electronics,RMCF0402FT412R,Digikey,RMCF0402FT412RCT-ND
RES0402-0300,Resistor,SMT-0402,422,1%,1/16W,Thick Film,Resistor 422 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402422RFKED,Digikey,541-422LCT-ND,Samsung,RC1005F4220CS,Digikey,1276-3985-1-ND,Stackpole Electronics,RMCF0402FT422R,Digikey,RMCF0402FT422RCT-ND
RES0402-0301,Resistor,SMT-0402,430,1%,1/16W,Thick Film,Resistor 430 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402430RFKED,Digikey,541-430LCT-ND,Samsung,RC1005F431CS,Digikey,1276-3986-1-ND,Stackpole Electronics,RMCF0402FT430R,Digikey,RMCF0402FT430RCT-ND
RES0402-0302,Resistor,SMT-0402,432,1%,1/16W,Thick Film,Resistor 432 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402432RFKED,Digikey,541-432LCT-ND,,,,,Stackpole Electronics,RMCF0402FT432R,Digikey,RMCF0402FT432RCT-ND
RES0402-0303,Resistor,SMT-0402,442,1%,1/16W,Thick Film,Resistor 442 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402442RFKED,Digikey,541-442LCT-ND,Samsung,RC1005F4420CS,Digikey,1276-3987-1-ND,Stackpole Electronics,RMCF0402FT442R,Digikey,RMCF0402FT442RCT-ND
RES0402-0304,Resistor,SMT-0402,453,1%,1/16W,Thick Film,Resistor 453 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402453RFKED,Digikey,541-453LCT-ND,Samsung,RC1005F4530CS,Digikey,1276-3988-1-ND,Stackpole Electronics,RMCF0402FT453R,Digikey,RMCF0402FT453RCT-ND
RES0402-0305,Resistor,SMT-0402,464,1%,1/16W,Thick Film,Resistor 464 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402464RFKED,Digikey,541-464LCT-ND,,,,,Stackpole Electronics,RMCF0402FT464R,Digikey,RMCF0402FT464RCT-ND
RES0402-0306,Resistor,SMT-0402,470,1%,1/16W,Thick Film,Resistor 470 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402470RFKED,Digikey,541-470LCT-ND,Samsung,RC1005F471CS,Digikey,1276-3989-1-ND,Stackpole Electronics,RMCF0402FT470R,Digikey,RMCF0402FT470RCT-ND
RES0402-0307,Resistor,SMT-0402,475,1%,1/16W,Thick Film,Resistor 475 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402475RFKED,Digikey,541-475LCT-ND,Samsung,RC1005F4750CS,Digikey,1276-3990-1-ND,Stackpole Electronics,RMCF0402FT475R,Digikey,RMCF0402FT475RCT-ND
RES0402-0308,Resistor,SMT-0402,487,1%,1/16W,Thick Film,Resistor 487 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402487RFKED,Digikey,541-487LCT-ND,Samsung,RC1005F4870CS,Digikey,1276-3991-1-ND,Stackpole Electronics,RMCF0402FT487R,Digikey,RMCF0402FT487RCT-ND
RES0402-0309,Resistor,SMT-0402,499,1%,1/16W,Thick Film,Resistor 499 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402499RFKED,Digikey,541-499LCT-ND,Samsung,RC1005F4990CS,Digikey,1276-3992-1-ND,Stackpole Electronics,RMCF0402FT499R,Digikey,RMCF0402FT499RCT-ND
RES0402-0310,Resistor,SMT-0402,510,1%,1/16W,Thick Film,Resistor 510 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402510RFKED,Digikey,541-510LCT-ND,Samsung,RC1005F511CS,Digikey,1276-3993-1-ND,Stackpole Electronics,RMCF0402FT510R,Digikey,RMCF0402FT510RCT-ND
RES0402-0311,Resistor,SMT-0402,511,1%,1/16W,Thick Film,Resistor 511 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402511RFKED,Digikey,541-511LCT-ND,Samsung,RC1005F5110CS,Digikey,1276-3994-1-ND,Stackpole Electronics,RMCF0402FT511R,Digikey,RMCF0402FT511RCT-ND
RES0402-0312,Resistor,SMT-0402,523,1%,1/16W,Thick Film,Resistor 523 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402523RFKED,Digikey,541-523LCT-ND,,,,,Stackpole Electronics,RMCF0402FT523R,Digikey,RMCF0402FT523RCT-ND
RES0402-0313,Resistor,SMT-0402,536,1%,1/16W,Thick Film,Resistor 536 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402536RFKED,Digikey,541-536LCT-ND,,,,,Stackpole Electronics,RMCF0402FT536R,Digikey,RMCF0402FT536RCT-ND
RES0402-0314,Resistor,SMT-0402,549,1%,1/16W,Thick Film,Resistor 549 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402549RFKED,Digikey,541-549LCT-ND,Samsung,RC1005F5490CS,Digikey,1276-3995-1-ND,Stackpole Electronics,RMCF0402FT549R,Digikey,RMCF0402FT549RCT-ND
RES0402-0315,Resistor,SMT-0402,560,1%,1/16W,Thick Film,Resistor 560 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402560RFKED,Digikey,541-560LCT-ND,Samsung,RC1005F561CS,Digikey,1276-3473-1-ND,Stackpole Electronics,RMCF0402FT560R,Digikey,RMCF0402FT560RCT-ND
RES0402-0316,Resistor,SMT-0402,562,1%,1/16W,Thick Film,Resistor 562 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402562RFKED,Digikey,541-562LCT-ND,Samsung,RC1005F5620CS,Digikey,1276-3996-1-ND,Stackpole Electronics,RMCF0402FT562R,Digikey,RMCF0402FT562RCT-ND
RES0402-0317,Resistor,SMT-0402,576,1%,1/16W,Thick Film,Resistor 576 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402576RFKED,Digikey,541-576LCT-ND,Samsung,RC1005F5760CS,Digikey,1276-3997-1-ND,Stackpole Electronics,RMCF0402FT576R,Digikey,RMCF0402FT576RCT-ND
RES0402-0318,Resistor,SMT-0402,590,1%,1/16W,Thick Film,Resistor 590 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402590RFKED,Digikey,541-590LCT-ND,Samsung,RC1005F5900CS,Digikey,1276-3998-1-ND,Stackpole Electronics,RMCF0402FT590R,Digikey,RMCF0402FT590RCT-ND
RES0402-0319,Resistor,SMT-0402,604,1%,1/16W,Thick Film,Resistor 604 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402604RFKED,Digikey,541-604LCT-ND,Samsung,RC1005F6040CS,Digikey,1276-3999-1-ND,Stackpole Electronics,RMCF0402FT604R,Digikey,RMCF0402FT604RCT-ND
RES0402-0320,Resistor,SMT-0402,619,1%,1/16W,Thick Film,Resistor 619 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402619RFKED,Digikey,541-619LCT-ND,Samsung,RC1005F6190CS,Digikey,1276-4000-1-ND,Stackpole Electronics,RMCF0402FT619R,Digikey,RMCF0402FT619RCT-ND
RES0402-0321,Resistor,SMT-0402,620,1%,1/16W,Thick Film,Resistor 620 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402620RFKED,Digikey,541-620LCT-ND,Samsung,RC1005F621CS,Digikey,1276-4001-1-ND,Stackpole Electronics,RMCF0402FT620R,Digikey,RMCF0402FT620RCT-ND
RES0402-0322,Resistor,SMT-0402,634,1%,1/16W,Thick Film,Resistor 634 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402634RFKED,Digikey,541-634LCT-ND,,,,,Stackpole Electronics,RMCF0402FT634R,Digikey,RMCF0402FT634RCT-ND
RES0402-0323,Resistor,SMT-0402,649,1%,1/16W,Thick Film,Resistor 649 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402649RFKED,Digikey,541-649LCT-ND,Samsung,RC1005F6490CS,Digikey,1276-4002-1-ND,Stackpole Electronics,RMCF0402FT649R,Digikey,RMCF0402FT649RCT-ND
RES0402-0324,Resistor,SMT-0402,665,1%,1/16W,Thick Film,Resistor 665 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402665RFKED,Digikey,541-665LCT-ND,Samsung,RC1005F6650CS,Digikey,1276-4003-1-ND,Stackpole Electronics,RMCF0402FT665R,Digikey,RMCF0402FT665RCT-ND
RES0402-0325,Resistor,SMT-0402,680,1%,1/16W,Thick Film,Resistor 680 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402680RFKED,Digikey,541-680LCT-ND,Samsung,RC1005F681CS,Digikey,1276-4004-1-ND,Stackpole Electronics,RMCF0402FT680R,Digikey,RMCF0402FT680RCT-ND
RES0402-0326,Resistor,SMT-0402,681,1%,1/16W,Thick Film,Resistor 681 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402681RFKED,Digikey,541-681LCT-ND,Samsung,RC1005F6810CS,Digikey,1276-4005-1-ND,Stackpole Electronics,RMCF0402FT681R,Digikey,RMCF0402FT681RCT-ND
RES0402-0327,Resistor,SMT-0402,698,1%,1/16W,Thick Film,Resistor 698 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402698RFKED,Digikey,541-698LCT-ND,Samsung,RC1005F6980CS,Digikey,1276-4006-1-ND,Stackpole Electronics,RMCF0402FT698R,Digikey,RMCF0402FT698RCT-ND
RES0402-0328,Resistor,SMT-0402,715,1%,1/16W,Thick Film,Resistor 715 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402715RFKED,Digikey,541-715LCT-ND,Samsung,RC1005F7150CS,Digikey,1276-4007-1-ND,Stackpole Electronics,RMCF0402FT715R,Digikey,RMCF0402FT715RCT-ND
RES0402-0329,Resistor,SMT-0402,732,1%,1/16W,Thick Film,Resistor 732 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402732RFKED,Digikey,541-732LCT-ND,Samsung,RC1005F7320CS,Digikey,1276-4008-1-ND,Stackpole Electronics,RMCF0402FT732R,Digikey,RMCF0402FT732RCT-ND
RES0402-0330,Resistor,SMT-0402,750,1%,1/16W,Thick Film,Resistor 750 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402750RFKED,Digikey,541-750LCT-ND,Samsung,RC1005F751CS,Digikey,1276-4009-1-ND,Stackpole Electronics,RMCF0402FT750R,Digikey,RMCF0402FT750RCT-ND
RES0402-0331,Resistor,SMT-0402,768,1%,1/16W,Thick Film,Resistor 768 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402768RFKED,Digikey,541-768LCT-ND,Samsung,RC1005F7680CS,Digikey,1276-4010-1-ND,Stackpole Electronics,RMCF0402FT768R,Digikey,RMCF0402FT768RCT-ND
RES0402-0332,Resistor,SMT-0402,787,1%,1/16W,Thick Film,Resistor 787 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402787RFKED,Digikey,541-787LCT-ND,Samsung,RC1005F7870CS,Digikey,1276-4011-1-ND,Stackpole Electronics,RMCF0402FT787R,Digikey,RMCF0402FT787RCT-ND
RES0402-0333,Resistor,SMT-0402,806,1%,1/16W,Thick Film,Resistor 806 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402806RFKED,Digikey,541-806LCT-ND,Samsung,RC1005F8060CS,Digikey,1276-4012-1-ND,Stackpole Electronics,RMCF0402FT806R,Digikey,RMCF0402FT806RCT-ND
RES0402-0334,Resistor,SMT-0402,820,1%,1/16W,Thick Film,Resistor 820 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402820RFKED,Digikey,541-820LCT-ND,Samsung,RC1005F821CS,Digikey,1276-4013-1-ND,Stackpole Electronics,RMCF0402FT820R,Digikey,RMCF0402FT820RCT-ND
RES0402-0335,Resistor,SMT-0402,825,1%,1/16W,Thick Film,Resistor 825 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402825RFKED,Digikey,541-825LCT-ND,Samsung,RC1005F8250CS,Digikey,1276-4014-1-ND,Stackpole Electronics,RMCF0402FT825R,Digikey,RMCF0402FT825RCT-ND
RES0402-0336,Resistor,SMT-0402,845,1%,1/16W,Thick Film,Resistor 845 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402845RFKED,Digikey,541-845LCT-ND,,,,,Stackpole Electronics,RMCF0402FT845R,Digikey,RMCF0402FT845RCT-ND
RES0402-0337,Resistor,SMT-0402,866,1%,1/16W,Thick Film,Resistor 866 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402866RFKED,Digikey,541-866LCT-ND,,,,,Stackpole Electronics,RMCF0402FT866R,Digikey,RMCF0402FT866RCT-ND
RES0402-0338,Resistor,SMT-0402,887,1%,1/16W,Thick Film,Resistor 887 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402887RFKED,Digikey,541-887LCT-ND,,,,,Stackpole Electronics,RMCF0402FT887R,Digikey,RMCF0402FT887RCT-ND
RES0402-0339,Resistor,SMT-0402,909,1%,1/16W,Thick Film,Resistor 909 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402909RFKED,Digikey,541-909LCT-ND,Samsung,RC1005F9090CS,Digikey,1276-4015-1-ND,Stackpole Electronics,RMCF0402FT909R,Digikey,RMCF0402FT909RCT-ND
RES0402-0340,Resistor,SMT-0402,910,1%,1/16W,Thick Film,Resistor 910 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402910RFKED,Digikey,541-910LCT-ND,Samsung,RC1005F911CS,Digikey,1276-4016-1-ND,,,,
RES0402-0341,Resistor,SMT-0402,931,1%,1/16W,Thick Film,Resistor 931 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402931RFKED,Digikey,541-931LCT-ND,Samsung,RC1005F9310CS,Digikey,1276-4017-1-ND,Stackpole Electronics,RMCF0402FT931R,Digikey,RMCF0402FT931RCT-ND
RES0402-0342,Resistor,SMT-0402,953,1%,1/16W,Thick Film,Resistor 953 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402953RFKED,Digikey,541-953LCT-ND,Samsung,RC1005F9530CS,Digikey,1276-4018-1-ND,Stackpole Electronics,RMCF0402FT953R,Digikey,RMCF0402FT953RCT-ND
RES0402-0343,Resistor,SMT-0402,976,1%,1/16W,Thick Film,Resistor 976 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW0402976RFKED,Digikey,541-976LCT-ND,Samsung,RC1005F9760CS,Digikey,1276-4019-1-ND,Stackpole Electronics,RMCF0402FT976R,Digikey,RMCF0402FT976RCT-ND
RES0402-0344,Resistor,SMT-0402,1.00K,1%,1/16W,Thick Film,Resistor 1.00K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021K00FKED,Digikey,541-1.00KLCT-ND,Samsung,RC1005F102CS,Digikey,1276-3430-1-ND,Stackpole Electronics,RMCF0402FT1K00,Digikey,RMCF0402FT1K00CT-ND
RES0402-0345,Resistor,SMT-0402,1.02K,1%,1/16W,Thick Film,Resistor 1.02K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021K02FKED,Digikey,541-1.02KLCT-ND,Samsung,RC1005F1021CS,Digikey,1276-4020-1-ND,Stackpole Electronics,RMCF0402FT1K02,Digikey,RMCF0402FT1K02CT-ND
RES0402-0346,Resistor,SMT-0402,1.05K,1%,1/16W,Thick Film,Resistor 1.05K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021K05FKED,Digikey,541-1.05KLCT-ND,Samsung,RC1005F1051CS,Digikey,1276-4021-1-ND,Stackpole Electronics,RMCF0402FT1K05,Digikey,RMCF0402FT1K05CT-ND
RES0402-0347,Resistor,SMT-0402,1.07K,1%,1/16W,Thick Film,Resistor 1.07K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021K07FKED,Digikey,541-1.07KLCT-ND,,,,,Stackpole Electronics,RMCF0402FT1K07,Digikey,RMCF0402FT1K07CT-ND
RES0402-0348,Resistor,SMT-0402,1.10K,1%,1/16W,Thick Film,Resistor 1.10K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021K10FKED,Digikey,541-1.10KLCT-ND,Samsung,RC1005F112CS,Digikey,1276-4022-1-ND,Stackpole Electronics,RMCF0402FT1K10,Digikey,RMCF0402FT1K10CT-ND
RES0402-0349,Resistor,SMT-0402,1.13K,1%,1/16W,Thick Film,Resistor 1.13K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021K13FKED,Digikey,541-1.13KLCT-ND,Samsung,RC1005F1131CS,Digikey,1276-4023-1-ND,Stackpole Electronics,RMCF0402FT1K13,Digikey,RMCF0402FT1K13CT-ND
RES0402-0350,Resistor,SMT-0402,1.15K,1%,1/16W,Thick Film,Resistor 1.15K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021K15FKED,Digikey,541-1.15KLCT-ND,Samsung,RC1005F1151CS,Digikey,1276-4024-1-ND,Stackpole Electronics,RMCF0402FT1K15,Digikey,RMCF0402FT1K15CT-ND
RES0402-0351,Resistor,SMT-0402,1.18K,1%,1/16W,Thick Film,Resistor 1.18K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021K18FKED,Digikey,541-1.18KLCT-ND,Samsung,RC1005F1181CS,Digikey,1276-4025-1-ND,Stackpole Electronics,RMCF0402FT1K18,Digikey,RMCF0402FT1K18CT-ND
RES0402-0352,Resistor,SMT-0402,1.20K,1%,1/16W,Thick Film,Resistor 1.20K 1% 1/16W SMT-0402,Resistor,..\Schematic\Symbols.SchLib,0402,..\PCB\footprints.PcbLib,Vishay Dale,CRCW04021K20FKED,Digikey,541-1.20KLCT-ND,Samsung,RC1005F122CS,Digikey,1276-3436-1-ND,Stackpole Electronics,RMCF0402FT1K20,Digikey,RMCF0402FT1K20CT-ND
